"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"10";"2º SUPLENTE";"COLIGACAO";"17";"PSL";"PARTIDO SOCIAL LIBERAL";"250000050409";"SÃO PAULO ACIMA DE TUDO, DEUS ACIMA DE TODOS";"PRTB / PSL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"4";"VICE-GOVERNADOR";"COLIGACAO";"51";"PATRI";"PATRIOTA";"250000050400";"São Paulo Confia e Avança";"PSB / PSC / PPS / PTB / PV / PR / PODE / PMB / PHS / PPL / PRP / PATRI / PROS / SOLIDARIEDADE / AVANTE"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"10";"2º SUPLENTE";"COLIGACAO";"11";"PP";"PARTIDO PROGRESSISTA";"250000050340";"AceleraSP";"PSDB / DEM / PSD / PRB / PP / PTC"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"7";"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";"90";"PROS";"PARTIDO REPUBLICANO DA ORDEM SOCIAL";"250000050020";"#NULO#";"PROS"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"9";"1º SUPLENTE";"COLIGACAO";"23";"PPS";"PARTIDO POPULAR SOCIALISTA";"250000050400";"São Paulo Confia e Avança";"PSB / PSC / PPS / PTB / PV / PR / PODE / PMB / PHS / PPL / PRP / PATRI / PROS / SOLIDARIEDADE / AVANTE"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"51";"PATRI";"PATRIOTA";"250000050086";"#NULO#";"PATRI"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"9";"1º SUPLENTE";"PARTIDO ISOLADO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"250000050629";"#NULO#";"PDT"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"54";"PPL";"PARTIDO PÁTRIA LIVRE";"250000050261";"#NULO#";"PPL"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"6";"DEPUTADO FEDERAL";"COLIGACAO";"19";"PODE";"PODEMOS";"250000050366";"UNIDOS POR SÃO PAULO";"PMB / PHS / PODE"
"08/10/2018";"13:03:16";"2018";"2";"ELEIÇÃO ORDINÁRIA";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"SP";"SP";"SÃO PAULO";"7";"DEPUTADO ESTADUAL";"COLIGACAO";"25";"DEM";"DEMOCRATAS";"250000050165";"PSDB-PSD-DEM-PP-PRB";"PSDB / PSD / DEM / PP / PRB"
